id,position,name,score,ratings,category,price_range,lat,lng,address,city,state,zip_code
35456,22,Piranha Izakaya,4.5,68,"Ramen, Japanese, Noodles",$,29.49438,-98.479,260 E Basse Rd, San Antonio, TX,78209
35457,21,Bayseas Seafood - Jones Maltsberger,4.7,50,"Seafood, American, Southern",$,29.552498,-98.4685201,12151 Jones Maltsberger Road, San Antonio, TX,78247
35458,20,Bayseas Seafood - WW White,4.5,108,"Seafood, American, Southern",$,29.4279869,-98.4060296,217 S WW White Rd, San Antonio, TX,78219
35459,19,"Jason's Deli (25 Ne Loop 410, Pavillion)",4.7,200,"Burgers, American, Sandwiches",$,29.5212765,-98.4939094,25 Northeast Interstate 410 Loop, San Antonio, TX,78216
35460,18,Brown Bag Sandwich Shop,4.5,37,"Sandwiches, American, Healthy, Soup, Deli, Desserts, Salads",,29.54107,-98.44409,11035 Wetmore Rd, San Antonio, TX,78216
35461,17,Rebel Wings (SAT02-1),2.9,15,"American, Wings, Fast Food, Chicken",$,29.5756,-98.41869,14730 Bulverde Road, San Antonio, TX,78247
35462,16,Panchito's (McCullough),4.8,200,"Mexican, Breakfast and Brunch, Family Meals, Alcohol",$,29.4684917,-98.4915254,4100 McCullough Ave, San Antonio, TX,78212
35463,15,30F Degrees,4.5,29,"Asian, Desserts, Juice and Smoothies",,29.51859,-98.5078,6903 Blanco Road, San Antonio, TX,78216
35464,14,Meemo's Bakery,4.8,93,"American, Breakfast and Brunch, Desserts, Family Friendly",$,29.5175695,-98.4490429,2611 Wagon Wheel, San Antonio, TX,78217
35465,13,Wendy's  (2422 EAST SOUTHCROSS BLVD.),4.3,88,"American, Burgers, Fast Food",$,29.374961,-98.455714,2422 EAST SOUTHCROSS BLVD., SAN ANTONIO, TX,78223
35466,12,Just Wing It. (905 Northwest 24th Street),3.1,26,"American, Chicken, Wings",$$,29.43816,-98.54172,905 Northwest 24th Street, San Antonio, TX,78207
35467,11,Church's Chicken (4747 Rittiman Road),4.3,54,"Fast Food, Family Meals",$,29.4844028,-98.3982951,4747 Rittiman Road, San Antonio, TX,78218
35468,10,Another Wing by DJ Khaled (SAT02-1),3.2,26,"American, Wings, Chicken",$,29.57497,-98.41831,14730 Bulverde Rd, San Antonio, TX,78247
35469,9,Twin Peaks (702 NW Loop 410),4.2,79,"Burgers, American, Sandwiches, Wings",$,29.5197588,-98.5037098,702 NW Loop 410, San Antonio, TX,78216
35470,8,Applebee's (Windsor Park),4.2,154,"American, Burgers, Salads, Healthy, Family Friendly, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,29.5068401,-98.3974603,7880 IH 35 North, San Antonio, TX,78218
35471,7,Popeyes (4535 Rittiman Rd),3.9,125,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,29.48426,-98.404374,4535 Rittiman Rd, San Antonio, TX,78218
35473,5,Taco Bell (5318 W WALZEM RD),4,41,"Burritos, Fast Food, Mexican",$,29.509886,-98.3868926,5318 W WALZEM RD, San Antonio, TX,78218
35475,3,CVS (5506 WALZEM ROAD),4.5,13,"Everyday Essentials, Convenience, Pharmacy, Snacks",$,29.5099,-98.38076,5506 WALZEM ROAD, SAN ANTONIO, TX,75038
35476,2,Everyday Needs by Gopuff,4.9,146,"Everyday Essentials, Convenience, Alcohol, Snacks",$,0,0,2803 NE Loop 410 -, San Antonio, TX,78217
35477,1,7-Eleven (6110 N Pan Am Expy),4.5,79,"Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care, Alcohol",$,29.483193,-98.402326,6110 N Pan Am Expy, San Antonio, TX,78218
35478,4,African Village restaurant,4.4,17,"Black-owned, African, Ethiopian",$,29.540939,-98.5514947,10918 Wurzbach Road suite 131, San Antonio, TX,78230
35479,3,Rehoboth Eritrean-Ethiopian Cuisine,4.9,28,"Black-owned, African, Ethiopian, Vegetarian, Healthy",$$,29.49443,-98.57016,1721 Babcock Rd, San Antonio, TX,78229
35480,2,Lagos Buka,3.8,47,"African, Comfort Food, Steak",,29.5108,-98.36881,6060 Montgomery, San Antonio, TX,78239
35482,68,"Soft Stream Sushi (427 Lombrano St,)",,,"Sushi, Japanese, Asian, Alcohol",$,29.44191,-98.51055,427 Lombrano St, San Antonio, TX,78207
35484,15,Kung Fu Kitchen Patio Bar,,,"Chinese, Exclusive to Eats",$,29.413485,-98.4996298,1010 S Flores St, San Antonio, TX,78204
35485,2,Texas de Brazil (San Antonio),4.8,29,"Steak, Brazilian, Latin American, Salads, Healthy",$$,29.4267454,-98.4891452,313 East Houston Street, San Antonio, TX,78205
35486,296,Leonardo's Italian Ristaurante  (Fredricksburg Rd.),,,"Italian, Pasta, Pizza",$,29.50447,-98.56121,5252 Fredricksburg Rd., San Antonio, TX,78229
35487,196,Tilo Tex Mex Mexican Restaurant,,,"Breakfast and Brunch, Mexican, Tex Mex",$,29.5530215,-98.5020812,12403 West Ave, San Antonio, TX,78216
35488,259,Subway (5619 Interstate 10 E),,,"Sandwiches, American, Healthy",$$,29.43968,-98.37999,5619 Interstate 10 E, San Antonio, TX,78219
35490,217,BUNZ,,,"Burgers, American, Sandwiches",,29.42643,-98.49286,122 E Houston St, San Antonio, TX,78205
35491,11,Nola Eats,,,"Cajun / Creole, Burgers, Seafood",,29.5099,-98.37922,5514 Walzem Road, San Antonio, TX,78218
35492,294,Shuck Shack,,,"Seafood, American",$$,29.4429916,-98.4746328,520 E Grayson St, San Antonio, TX,78215
35493,106,Gloria's Latin Cuisine (17623 La Cantera Pkwy #103),,,"Latin American, Tex Mex, Salvadorian",$,29.6095116,-98.5985887,17623 La Cantera Pkwy #103, San Antonio, TX,78257
35494,107,Munchies Shakes Snacks &amp; More (N Loop),,,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",,29.61098,-98.47919,923 North Loop 1604 East, San Antonio, TX,78232
35495,12,Momma Luv's SOUL And Caribbean Food,4,24,"Caribbean, Seafood, Latin American, Soul Food",$,29.51001,-98.40868,2427 Austin Hwy, San Antonio, TX,78218
35496,11,Little Jamaica Caribbean Mix,,,"Caribbean, Latin American, Chicken",,29.51999,-98.46025,8816 Broadway Street, San Antonio, TX,78217
35497,9,Congas,,,"Spanish, Latin American, Puerto Rican, Cuban, Caribbean, Latin Fusion",$,29.5417772,-98.4113982,11211 Perrin Beitel Road, San Antonio, TX,78217
35498,284,Amigos Snacks And More #2,,,"Hot Dog, Sandwich, Drinks",,29.42517,-98.49461,1006 Vfw Boulevard, San Antonio, TX,78223
35499,282,Buckets Burgers &amp; Beer Garden,,,"American, Burgers, Desserts",$,29.39539,-98.40422,2014 S WW White Rd, San Antonio, TX,78222
35500,79,Thai Cuisine,,,Thai,$,29.636196,-98.4527025,2339 E Evans Rd, San Antonio, TX,78259
35501,277,The Angry Elephant,,,American,$,29.6215286,-98.4625147,19314 US-281, San Antonio, TX,78259
35504,272,Little Mexico,,,"Mexican, Burgers, Hot Dog",,29.47869,-98.52112,1607 West Hermosa Drive, San Antonio, TX,78201
35505,271,The Esquire Tavern (155 E Commerce St),,,"Burgers, American, Sandwiches",$,29.42472,-98.49176,155 E Commerce St, San Antonio, TX,78205
35508,261,Papas Burgers,,,"Burgers, American, Sandwiches, Family Meals",$,29.42584,-98.57534,709 Enrique M Barrera Pkwy, San Antonio, TX,78237
35509,265,HOT CHICKS (427 Lombrano Street),4.4,11,"American, Wings, Comfort Food",$,29.44191,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35511,258,CHARLIE BURGER (427 Lombrano Street),3.9,36,"American, Burgers, Comfort Food",$,29.44191,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35512,259,Alamo Hot Dog Co.,,,"American, Exclusive to Eats",$,29.4239674,-98.4900209,E Crockett St &amp; N Presa St &amp; W Crockett St, San Antonio, TX,78205
35513,257,Dirty Dawgs and Fries,,,"Burgers, American",$,29.5126252,-98.4896282,335 Sprucewood Ln, San Antonio, TX,78216
35514,256,"Papa's Burger  ""In God We Trust""",,,"Burgers, American, Sandwiches",,29.41253,-98.57402,972 Southwest 36th Street, San Antonio, TX,78237
35516,251,Juanys taqueria,,,"Mexican, Latin American, New Mexican",$,29.361352,-98.545365,1502 Somerset Rd, San Antonio, TX,78211
35518,248,Astro SuperBowl,,,"Burgers, American, Sandwiches",$,29.4945831,-98.4354869,3203 Harry Wurzbach Road, San Antonio, TX,78209
35519,245,Gaby Burger,,,"Burgers, American, Drinks",,29.44191,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35520,244,Groove House,,,"American, Burgers",$,29.55261,-98.50303,12333 West Ave, San Antonio, TX,78216
35521,243,Wrigleyville Grill Food Truck,,,"Burgers, American, Sandwiches",$,29.4485445,-98.4875647,2410 N St Mary's St, San Antonio, TX,78212
35522,240,Nathan's Famous (SAT01-1),4.3,57,"Hot Dog, American, Comfort Food",$,29.54824,-98.37567,11911 Crosswinds Way, San Antonio, TX,78233
35523,242,Hometown Burger ( Fredericksburg Rd.),4.2,13,"Burgers, American, Sandwiches",$,29.46895,-98.53097,2719 Fredericksburg Road, San Antonio, TX,78201
35524,228,Soul Brotha #1 Wings,,,"Wings, American, Chicken",,29.51848,-98.43108,2015 Northeast Loop 410, San Antonio, TX,78217
35525,215,Headlines Mexican Spot,,,"Mexican, American, Fast Food, Healthy, Sandwich",,29.38656,-98.55009,2110 Cupples Road, San Antonio, TX,78226
35527,207,Taqueria Garibaldi (Walzem Rd),,,"Mexican, Latin American, New Mexican",$$,29.51065,-98.38542,5299 Walzem Road, San Antonio, TX,78218
35528,176,Sabor Del Pueblo,4.9,16,"Mexican, Latin American, New Mexican",,29.57181,-98.51715,13489 Blanco Road, San Antonio, TX,78248
35529,162,Amigos Snacks And More,4.2,42,"Mexican, Desserts",$,29.39864,-98.4731,107 Rigsby Avenue, San Antonio, TX,78210
35530,143,Taco Cabana (2908 Broadway),4.4,48,"Mexican, Tex Mex, Breakfast and Brunch, Family Meals",$,29.4536897,-98.4716044,2908 Broadway, San Antonio, TX,78209
35531,126,Jack in the Box (935) 7150 San Pedro Ave.,3.8,146,"American, burger, Fast Food",$,29.5134616,-98.498363,7150 San Pedro Ave., San Antonio, TX,78216
35532,100,Vallarta Grill and Bar,,,"Mexican, Latin American, New Mexican",$$,29.57606,-98.44345,14814 Jones Maltsberger Road, San Antonio, TX,78247
35533,97,Super Pollo Asados,,,"Mexican, Latin American, New Mexican",$$,29.5106399,-98.3930235,4927 Walzem Rd, San Antonio, TX,78218
35534,77,JAILBIRD (20907 Stone Oak Pkwy),,,"Burgers, American, Sandwiches",$,29.64963,-98.45279,20907 Stone Oak Pkwy, San Antonio, TX,78258
35537,101,Creamistry (21134 N US HWY 281 #101),,,"Desserts, Ice Cream, Frozen Yogurt",$,29.6401623,-98.4537124,21134 N HWY 281 #105, San Antonio, TX,78259
35538,97,Haagen Dazs (214 Alamo Plaza South),,,"Desserts, Ice Cream + Frozen Yogurt",$$,29.424966,-98.4863357,214 Alamo Plaza South, San Antonio, TX,78205
35539,94,Smoke Shack Meat Market,4.5,13,"Salads, American, Vegetarian",,29.46091,-98.46619,3710 Broadway Street, San Antonio, TX,78209
35540,93,Smack's Chicken Shack,,,"American, Wings, Chicken, Fried Chicken, Sandwich",,29.46672,-98.50106,447 West Hildebrand Avenue, San Antonio, TX,78212
35541,88,Sanitary Tortilla Company,,,"Mexican, New Mexican, Healthy",$,29.419426,-98.501349,623 Urban Loop, San Antonio, TX,78204
35542,85,Filipino Express (Grocery),,,"Convenience, Everyday Essentials, Home &amp; Personal Care",$,29.48839,-98.58476,4963 Northwest Loop 410, San Antonio, TX,78229
35543,64,"Veggie Wonderland (220 Broadway,)",4.6,31,"Indian, Vegetarian, Indian Curry, Healthy, Vegan",$,29.42816,-98.48725,220 Broadway, San Antonio, TX,78205
35544,53,Schlotzsky's (2514 Nacogdoches Road),4.9,29,"Salads, Sandwich, Deli, Desserts, Healthy, Family Meals",$,29.5182993,-98.4493801,2514 Nacogdoches Road, San Antonio, TX,78217
35545,32,The Ice Cream Shop,,,"Desserts, Ice Cream + Frozen Yogurt",$,29.4331,-98.54244,423 Northwest 24th Street, San Antonio, TX,78207
35546,19,Panera (999 E Basse Road),4.5,192,"Breakfast and Brunch, salad, Sandwich, Pizza, Healthy, American, Chicken",$,29.4972557,-98.4696513,999 E Basse Road, San Antonio, TX,78209
35547,292,Which Wich (1203 N. Loop 1604 West # 109),,,"Sandwich, American",$,29.6095425,-98.5104706,1203 N Loop 1604 W, San Antonio, TX,78258
35548,288,Piatti,,,"Italian, Pasta, Comfort Food",,29.49356,-98.47978,255 East Basse Road, San Antonio, TX,78209
35549,284,LandShark Bar &amp; Grill (San Antonio),,,"Burgers, American, Sandwiches",$,29.4235955,-98.4853304,849 East Commerce Street, San Antonio, TX,78205
35550,283,1718 Steakhouse - Stone Oak,,,"Steak, American, Fast Food",$,29.6487476,-98.4627898,20626 Stone Oak parkway suite 103, San Antonio, TX,78258
35551,274,Lala's Gorditas,,,"Mexican, Latin American, New Mexican",$,29.3874845,-98.4854073,1600 Roosevelt Ave, San Antonio, TX,78210
35552,261,Frederick's Restaurant,,,"European, Modern European, Seafood",$,29.499939,-98.467375,7701 Broadway, San Antonio, TX,78209
35553,252,Mary's Pizza and Pasta NY style,,,"Italian, Pasta, Pizza",,29.5115,-98.367,6206 Montgomery Drive, San Antonio, TX,78239
35554,250,Turquoise Grill,,,Turkish,$$,29.4925323,-98.5553088,3720 NW Loop 410, San Antonio, TX,78229
35555,247,Tink-A-Tako #9:,,,"Mexican, Latin American, Desserts",$,29.47379,-98.50807,2919 Blanco Road, San Antonio, TX,78201
35556,244,Pesto Ristorante - Judson,,,"Italian, Pasta, Comfort Food",$,29.5884485,-98.3790428,15179 Judson Rd, San Antonio, TX,78247
35557,249,Brasa Chicken,,,"Peruvian, Latin American, Seafood",$,29.5446402,-98.5093966,8523 Blanco Rd, San Antonio, TX,78216
35558,241,Rico's Diner,,,"American, Diner",$,29.4927479,-98.5518122,4522 Fredericksburg Rd, San Antonio, TX,78201
35559,225,Umami Burger (SAT01-1),3.5,26,"American, Burgers, Sandwiches",$,29.54784,-98.37637,11911 Crosswinds Way, San Antonio, TX,78233
35561,224,Deco Pizzeria (2026 Babcock Rd),,,"Pizza, Italian, Sandwich",$,29.5005911,-98.5797746,2026 Babcock Rd, San Antonio, TX,78229
35562,223,Al’s Famous Pitas,,,"Mediterranean, Greek, Vegetarian",,29.51007509,-98.37593693,5616 Walzem Road, San Antonio, TX,78218
35563,212,Tacos  El Takin,4.7,54,"Latin American, New Mexican",,29.55987,-98.39466,13131 El Sendero Street, San Antonio, TX,78233
35564,168,Arby's (Evans Rd.),4.7,52,"American, Sandwich, Fast Food, Kids Friendly",$,29.6364764,-98.4535426,2223 E Evans Rd, San Antonio, TX,78259
35565,162,Don Benitos Cocina y Cantina,,,"Mexican, Latin American, New Mexican",$,29.3518,-98.45425,2402 Southeast Military Drive, San Antonio, TX,78223
35567,139,Snooze AM Eatery (Vineyard),4.9,66,"Breakfast and Brunch, American, Sandwiches",$,29.60914,-98.51389,1305 N. Loop 1604 W., San Antonio, TX,78258
35568,135,Lick Honest Ice Creams ,,,"Ice Cream &amp; Frozen Yogurt, Desserts",$$,29.41909,-98.48643,639 Hemisfair Blvd, San Antonio, TX,78205
35569,133,Orange Leaf Frozen Yogurt (18030 Highway 281 North),,,"Ice Cream + Frozen Yogurt, Desserts",$,29.604519,-98.4687801,18030 San Pedro Ave, San Antonio, TX,78232
35571,103,Chicken N' Biscuits by Cracker Barrel (3327 SE Military Dr.),3.7,12,"American, Comfort Food, Fried Chicken, Family Meals, Sandwich, Family Friendly",$$,29.35193,-98.43445,3327 SE Military Dr, San Antonio, TX,78223
35572,92,The Palm (233 East Houston St.),,,"American, Steak, Italian, Healthy, Desserts",$$$$,29.42647,-98.49012,233 East Houston St., San Antonio, TX,78205
35573,9,Marble Slab Creamery (13426 San Pedro Ave),4.4,21,"Desserts, Ice Cream + Frozen Yogurt",$,29.5619815,-98.4815477,13426 San Pedro Ave, San Antonio, TX,78216
35576,215,Bilia Eatery and coffee,,,"Salad / Sandwiches, Sandwich, Salads, Healthy",,29.534702,-98.523988,2211 NW Military Hwy, San Antonio, TX,78213
35577,196,Fonda latina,,,"Latin American, Mexican, Seafood",$,29.500918,-98.498692,6714 San Pedro Ave, San Antonio, TX,78216
35578,192,The Fruteria,,,"Mexican, Latin American, New Mexican",$,29.4098667,-98.5013985,1401 S Flores St Ste 102, San Antonio, TX,78204
35579,191,GORDITAS MI TORREON,,,"Mexican, Latin American, New Mexican",,29.37451,-98.4987,5201 South Flores Street, San Antonio, TX,78214
35580,185,Gorditas Mi Torreon #2,,,"Mexican, Latin American, New Mexican",,29.47098,-98.49975,3905 San Pedro Avenue, San Antonio, TX,78212
35581,183,Original Blanco Cafe,,,"Mexican, Latin American, New Mexican",$,29.42817,-98.49148,419 N Saint Marys St, San Antonio, TX,78205
35582,179,Canyon Cafe,,,"Mexican, Noodles, Tex Mex",$$,29.496982,-98.4796774,255 E Basse Rd # 600, San Antonio, TX,78209
35583,177,Las Rancheritas Cafe,,,"Mexican, Latin American, New Mexican",$,29.4181788,-98.556139,902 S. San Augustine, San Antonio, TX,78237
35584,174,Gypsy Cafe,,,"Mediterranean, Greek, Vegetarian, Healthy",$,29.5793331,-98.4426752,2813 Thousand Oaks Dr, San Antonio, TX,78232
35585,172,Al Amir Cafe &amp; Grill,,,"Mediterranean, Greek, Vegetarian, Healthy",$,29.5209577,-98.5730611,8620 Fredericksburg Rd, San Antonio, TX,78240
35586,169,Julianita's Cafe,,,"Mexican, Latin American, New Mexican",$,29.4418651,-98.5408668,1222 Northwest 24th Street, San Antonio, TX,78207
35587,167,My Break Time Cafe,,,"Burgers, Salads, Sandwiches",,29.4896,-98.5355,1803 Vance Jackson Road, San Antonio, TX,78213
35588,157,Regio Latte,,,"Mexican, Latin American, New Mexican",$,29.4453197,-98.491601,1706 McCullough Ave, San Antonio, TX,78212
35589,140,Honey Baked Ham (9963-I-H 10 West),,,"Sandwich, Family Meals",$,29.53607989,-98.56591009,9963 interstate 10 west, San Antonio, TX,78230
35590,125,Delicious Tamales (4510 West Ave),,,"Mexican, Latin American, New Mexican, Chicken",,29.5067,-98.52566,4510 West Avenue, San Antonio, TX,78213
35592,101,Delicious Tamales (13533 Nacogdoches Rd),3.9,12,"Mexican, Latin American",,29.56534,-98.3894,13533 Nacogdoches Road, San Antonio, TX,78217
35593,95,"American Grilled Cheese Company (1011 N Loop 1604 E, San Antonio, TX, 78232)",,,"American, Deli, Sandwich",$$,29.61114,-98.47781,1011 N Loop 1604 E, San Antonio, TX,78232
35595,231,Sonic (3035 Tpc Pkwy),4.5,50,"American, Fast Food, Burgers",$$,29.659651,-98.4379391,3035 Tpc Pkwy, San Antonio, TX,78259
35596,230,Sushi Zushi - Stone Oak,4.7,200,"Japanese, Sushi, Family Friendly",$$,29.6098887,-98.490678,18720 Stone Oak Pkwy, San Antonio, TX,78258
35598,197,Church's Chicken (5903 San Pedro Ave.),4.3,18,Fast Food,$,29.4884473,-98.4996682,5903 San Pedro Ave., San Antonio, TX,78212
35600,44,ChurroStar,5,14,"Desserts, Vegetarian, Coffee and Tea, Healthy",$,29.565504,-98.48495,13802 Embassy Row, San Antonio, TX,78216
35601,22,Teapioca,,,"Comfort Food, American, Burgers",$$,29.50989,-98.37963,5514 Walzem Road, San Antonio, TX,78218
35602,192,Thousand Oaks Cafe I,4.7,16,"Mexican, Tacos, Soup, New Mexican, Latin American, Breakfast and Brunch, Chicken, Steak, Asado, Burritos, Tex Mex, American",$,29.55858,-98.46141,12930 Jones Maltsberger Rd, San Antonio, TX,78247
35603,188,Café Azteca,,,"Breakfast and Brunch, Coffee and Tea",,29.42708,-98.48849,106 Jefferson, San Antonio, TX,78205
35604,186,The Egg Sandwich,,,"Breakfast and Brunch, American, Sandwiches",,29.44186,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35605,187,Old Danny's Cocina,,,"Mexican, Tex Mex, Breakfast and Brunch",$,29.4299931,-98.564667,250 Old Hwy 90 W, San Antonio, TX,78237
35608,182,Cafe Rosa #2,,,"Black-owned, Mexican, Breakfast and Brunch",$,29.479984,-98.535328,1304 Gardina, San Antonio, TX,78201
35609,181,Merit Coffee - Leon Springs,,,"Breakfast and Brunch, American, Sandwiches",$,29.57834,-98.59509,W IH 10, San Antonio, TX,78249
35610,179,Merit Coffee - Shavano Park,,,"Breakfast and Brunch, American, Sandwiches",$,29.5979627,-98.563303,Pond Hill Lane, San Antonio, TX,78231
35611,177,Charly's Cafe,,,"Coffee and Tea, American, Breakfast and Brunch",$,29.380347,-98.503611,514 Pleasanton Rd, San Antonio, TX,78214
35612,175,The Beignet Stand,,,"Desserts, Pastry, Sandwich, Coffee and Tea, Breakfast and Brunch",$,29.54767,-98.3768,11911 Crosswinds Way #306, San Antonio, TX,78233
35613,173,Oro Restaurant &amp; Bar,,,"Burgers, American, Sandwiches, Salads, Steak, Healthy",$,29.4265629,-98.4858777,705 E Houston St., San Antonio, TX,78205
35614,172,Tapatio Vegan Tacos,,,"Vegetarian, Vegan, Healthy, Mexican, Latin American, Latin Fusion",$,29.4194653,-98.5014675,623 Urban Loop, San Antonio, TX,78204
35615,170,Windows On the River,,,"Breakfast and Brunch, Burgers, American, Sandwich",$,29.425868,-98.4917455,217 N St Mary's St, San Antonio, TX,78205
35617,162,Brainfreeze,,,"Comfort Food, Chicken, Breakfast and Brunch",$,29.4260137,-98.5549428,415 S General McMullen Dr, San Antonio, TX,78237
35618,161,Charly’s Cafe,,,"Mexican, Breakfast and Brunch, Chicken",$,29.380203,-98.503582,514 Pleasanton Rd, San Antonio, TX,78214
35619,159,El Taco Tote - San Antonio,,,"Mexican, Tex Mex, Breakfast and Brunch",$,29.5283494,-98.5604857,9502 Interstate 10 Frontage Rd, San Antonio, TX,78230
35621,156,Brew's Lee Tea,,,"Coffee and Tea, American, Breakfast and Brunch",$,29.4636769,-98.4658142,4009 Broadway St, San Antonio, TX,78209
35622,155,Old Fashioned Sticky Buns,,,"Breakfast and Brunch, Salads, Sandwiches",,29.49401,-98.53505,2317 Vance Jackson Road, San Antonio, TX,78213
35623,154,Moe Jo’s Coffee Co.,,,"Coffee and Tea, American, Breakfast and Brunch",$,29.4651,-98.46373,4200 Broadway Street, San Antonio, TX,78209
35624,153,"Breakfast Beauties (427 Lombrano St,)",,,"American, Breakfast and Brunch, Sandwich",$$,29.44191,-98.51055,427 Lombrano St, San Antonio, TX,78207
35626,145,Panfila Mexican Breakfast,,,"Breakfast and Brunch, American, Sandwiches",,29.44186,-98.51055,427 Lombrano Street, San Antonio, TX,78207
